date;category;artist;album;Best_Fav_New_OK;rec_send2TG;link;imga;send2TG;TGmsgID
2023-04-21;HR;Through Fire;Devil's Got You Dreamin';;;https://music.apple.com/us/album/devils-got-you-dreamin/1667642707;https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/f0/ba/65/f0ba657b-5eb1-e181-52fa-61a70f135855/23SYMIM02822.rgb.jpg/296x296bb.webp;2023-04-21;
2023-04-21;HR;The 69 Eyes;Death of Darkness;;;https://music.apple.com/us/album/death-of-darkness/1670997966;https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/7f/54/15/7f541555-c9ae-84c9-d2f2-c740e37fda42/5054197457784.jpg/296x296bb.webp;2023-04-21;
2023-04-21;HR;Rodrigo y Gabriela;In Between Thoughts...A New World;;;https://music.apple.com/us/album/in-between-thoughts-a-new-world/1666387998;https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/11/6b/63/116b6376-4503-6b16-30d8-b1411c9dc203/23UMGIM04072.rgb.jpg/296x296bb.webp;2023-04-21;
2023-04-21;HR;Jethro Tull;RökFlöte;;;https://music.apple.com/us/album/r%C3%B6kfl%C3%B6te/1660126958;https://is3-ssl.mzstatic.com/image/thumb/Music112/v4/6e/d7/63/6ed763bb-5a1d-ea39-2fff-5ec1aaab6b2d/196589505361.jpg/296x296bb.webp;2023-04-21;
2023-04-21;HR;Enter Shikari;A Kiss for the Whole World;;;https://music.apple.com/us/album/a-kiss-for-the-whole-world/1659051070;https://is3-ssl.mzstatic.com/image/thumb/Music122/v4/5c/d6/f4/5cd6f4d2-b316-bdeb-dece-119388c19f40/0.jpg/296x296bb.webp;2023-04-21;
2023-04-21;HR;Sugartooth;Volume 3;;;https://music.apple.com/us/album/volume-3/1674348834;https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/08/f2/5e/08f25e25-d814-86ad-145e-b95254692b8f/artwork.jpg/296x296bb.webp;2023-04-21;
2023-04-21;HR;Axel Rudi Pell;The Ballads VI;;;https://music.apple.com/us/album/the-ballads-vi/1664547494;https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/c1/75/94/c17594a6-fe6a-b688-e8ec-fe46c059e1e3/4001617105955.jpg/296x296bb.webp;2023-04-21;
2023-04-21;HR;Revolution Saints;Eagle Flight;;;https://music.apple.com/us/album/eagle-flight/1664562988;https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/94/7d/4c/947d4cf2-bf55-afbb-1de7-17d9ba263260/197187863990.jpg/296x296bb.webp;2023-04-21;
2023-04-21;HR;SevenStones;Hurt Turns into Hate;;;https://music.apple.com/us/album/hurt-turns-into-hate/1670717525;https://is3-ssl.mzstatic.com/image/thumb/Music116/v4/39/b4/12/39b4124e-563f-b757-3da7-794dcd31b4fd/197188096663.jpg/296x296bb.webp;2023-04-21;
2023-04-21;HR;Portrayal of Guilt;Devil Music;;;https://music.apple.com/us/album/devil-music/1667654816;https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/7f/4c/64/7f4c6490-3370-057b-ab78-e2c96392b218/37619.jpg/296x296bb.webp;2023-04-21;
2023-04-21;HR;The Mars Volta;Que Dios Te Maldiga Mi Corazon;;;https://music.apple.com/us/album/que-dios-te-maldiga-mi-corazon/1674058410;https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/a0/a0/91/a0a091a8-4db2-3c3c-bdcc-d17d01a4c0fa/4250795605591.jpg/296x296bb.webp;2023-04-21;
2023-04-21;HR;El Caco;Uncelebration;;;https://music.apple.com/us/album/uncelebration/1653626367;https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/6b/b1/8d/6bb18d5d-bfcf-ff08-23f0-ba5aeffad750/196925688734.jpg/296x296bb.webp;2023-04-21;
2023-04-21;HR;Angel;Once Upon A Time;;;https://music.apple.com/us/album/once-upon-a-time/1672428484;https://is4-ssl.mzstatic.com/image/thumb/Music116/v4/02/bf/93/02bf93c0-2f6b-0104-003d-d204b28f7c1d/889466367762.jpg/296x296bb.webp;2023-04-21;
2023-04-21;HR;Richie Ramone;Live to Tell;;;https://music.apple.com/us/album/live-to-tell/1675040955;https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/f9/2e/38/f92e38fa-c41a-8fa9-f875-577c5e74cb02/5056321687067.png/296x296bb.webp;2023-04-21;
2023-04-21;HR;Volumes;Happier? (Instrumental Edition);;;https://music.apple.com/us/album/happier-instrumental-edition/1681210645;https://is5-ssl.mzstatic.com/image/thumb/Music126/v4/e8/5b/6f/e85b6f68-8f6d-af03-2857-e7fb0dd83511/23CRGIM36499.rgb.jpg/296x296bb.webp;2023-04-21;
2023-04-21;HRRU;Ханс Циммер;In Between Thoughts...A New World;;;https://music.apple.com/ru/album/in-between-thoughts-a-new-world/1668447001;https://is3-ssl.mzstatic.com/image/thumb/Music126/v4/23/9f/70/239f70cb-d26d-d9f9-97d0-a8c1df53d9cc/0880882524852_cover.jpg/296x296bb.webp;2023-04-21;
2023-04-21;HRRU;Enter Shikari;A Kiss for the Whole World;;;https://music.apple.com/ru/album/a-kiss-for-the-whole-world/1659550822;https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/92/3b/bd/923bbdfd-4249-bb19-1dab-b4ff8d3b4958/0738572316068_3000.jpg/296x296bb.webp;2023-04-21;
2023-04-28;M;Corrosion of Conformity;On The Hunt - Single;;;https://music.apple.com/us/album/on-the-hunt-single/1680691775;https://is5-ssl.mzstatic.com/image/thumb/Music126/v4/7b/35/8e/7b358e16-096b-8077-5c79-06f78691b26f/cover.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;Enforced;War Remains;;;https://music.apple.com/us/album/war-remains/1663374158;https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/ec/e5/5f/ece55f84-6a59-8a2a-7732-0747e05acb62/196589665416.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;Khemmis;Where The Cold Wind Blows - Single;;;https://music.apple.com/us/album/where-the-cold-wind-blows-single/1679443528;https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/02/4c/0f/024c0fcc-284b-17a3-3a63-c97ff9a41a7c/cover.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;Cradle of Filth;Trouble and Their Double Lives (Live);;;https://music.apple.com/us/album/trouble-and-their-double-lives-live/1670458124;https://is3-ssl.mzstatic.com/image/thumb/Music116/v4/64/a5/dd/64a5ddc2-d400-978d-6858-5f00899c0a65/840588176236.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;Massacre;Submergence: Live Beyond 2019;;;https://music.apple.com/us/album/submergence-live-beyond-2019/1682458059;https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/51/32/33/5132333d-26a8-ce58-f6ee-19246be6cfbf/cover.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;Malon;Oscuro Plan del Poder;;;https://music.apple.com/us/album/oscuro-plan-del-poder/1682080186;https://is4-ssl.mzstatic.com/image/thumb/Music116/v4/90/39/84/90398429-b28c-1dfe-0783-7d311132bd89/8445162881166.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;Graveworm;Killing Innocence;;;https://music.apple.com/us/album/killing-innocence/1664802413;https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/cb/d1/51/cbd151ca-b4bc-0df3-23b3-74feafbba9d9/cover.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;Blackbriar;My Soul's Demise - Single;;;https://music.apple.com/us/album/my-souls-demise-single/1679756701;https://is3-ssl.mzstatic.com/image/thumb/Music116/v4/9f/ff/16/9fff1667-f6d0-655f-15a6-9172d6bb9a7e/cover.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;Fires in the Distance;Air Not Meant for Us;;;https://music.apple.com/us/album/air-not-meant-for-us/1646159641;https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/97/b6/c7/97b6c7df-fda5-8dbe-8e84-cb3a99a5ab38/656191952828.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;Elvenking;Reader of the Runes - Rapture;;;https://music.apple.com/us/album/reader-of-the-runes-rapture/1655641603;https://is4-ssl.mzstatic.com/image/thumb/Music122/v4/e5/63/57/e56357c5-4142-3673-873c-573f854b9b7d/cover.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;Majesty;Back To Attack;;;https://music.apple.com/us/album/back-to-attack/1669822122;https://is2-ssl.mzstatic.com/image/thumb/Music126/v4/e9/c5/f2/e9c5f2d8-c6d0-6a73-9c0a-b0fbea647d5a/5054197510137.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;Defiled;The Highest Level;;;https://music.apple.com/us/album/the-highest-level/1669074181;https://is3-ssl.mzstatic.com/image/thumb/Music116/v4/33/ae/8f/33ae8f93-3ec4-f6d7-ef7a-5efdfd0d91f0/822603167801.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;HammerFall;Crimson Thunder - 20 Year Anniversary;;;https://music.apple.com/us/album/crimson-thunder-20-year-anniversary/1666303727;https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/75/e4/6c/75e46c7f-8d07-dc74-4b7f-7e8094a86ae6/cover.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;Danava;Nothing but Nothing;;;https://music.apple.com/us/album/nothing-but-nothing/1670216211;https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/f1/84/a3/f184a339-aa9a-d768-4c27-5e88da81bb30/94404.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;Ignea;Dreams of Lands Unseen;;;https://music.apple.com/us/album/dreams-of-lands-unseen/1663366247;https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/fd/8b/84/fd8b8490-19b4-046b-8afb-12eab3e2893b/840588177240.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;Austere;Corrosion of Hearts (Deluxe Edition);;;https://music.apple.com/us/album/corrosion-of-hearts-deluxe-edition/1665539542;https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/ff/6d/58/ff6d587a-6eae-ffda-8c9b-6bc6bdfae647/1976.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;Savage Existence;Savage Existence;;;https://music.apple.com/us/album/savage-existence/1672701109;https://is5-ssl.mzstatic.com/image/thumb/Music126/v4/5d/cd/e2/5dcde255-c2b7-59b1-c263-9072994d0096/197188143114.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;200 Stab Wounds;Masters of Morbidity - Single;;;https://music.apple.com/us/album/masters-of-morbidity-single/1679817252;https://is5-ssl.mzstatic.com/image/thumb/Music126/v4/52/03/ae/5203aebe-6074-2d11-4a0b-acf0d49e5be4/200_Stab_Wounds_-_Masters_of_Morbidity.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;Existentialist;The Heretic;;;https://music.apple.com/us/album/the-heretic/1667025142;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a2/0a/98/a20a9848-ca2c-e2c0-f1c5-c7d4a5215453/197187894963.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;HOST;IX (Deluxe);;;https://music.apple.com/us/album/ix-deluxe/1680852669;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/79/1b/33/791b33dc-0f4f-a8e9-a953-3a22f077629e/cover.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;Vamachara;No Roses on My Grave;;;https://music.apple.com/us/album/no-roses-on-my-grave/1672862540;https://is5-ssl.mzstatic.com/image/thumb/Music126/v4/82/e3/e1/82e3e103-5dcd-e312-6de3-760252f0f5dd/197187356539.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;Old Dirty Buzzard;What a Weird Hill to Die On;;;https://music.apple.com/us/album/what-a-weird-hill-to-die-on/1671659765;https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/b5/c5/ff/b5c5ff07-b512-4efe-8dff-e3f2d9940160/197188133627.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;Lunar Chamber;Shambhallic Vibrations - EP;;;https://music.apple.com/us/album/shambhallic-vibrations-ep/1676076781;https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/05/3b/c1/053bc1c0-33ab-12c7-1e3d-52b1a96404fb/810079501144.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;LuciFuge;Monoliths of Wrath;;;https://music.apple.com/us/album/monoliths-of-wrath/1670081084;https://is3-ssl.mzstatic.com/image/thumb/Music116/v4/d7/a6/4f/d7a64fb2-a9f7-362f-a993-e314846cfd2e/cover.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;King Yosef;An Underlying Hum;;;https://music.apple.com/us/album/an-underlying-hum/1674222595;https://is5-ssl.mzstatic.com/image/thumb/Music126/v4/78/da/5a/78da5a02-2103-d883-eeee-2947df7972ac/659783356769_cover.jpg/296x296bb.webp;2023-04-28;
2023-04-28;M;156/Silence;Narrative (Instrumental);;;https://music.apple.com/us/album/narrative-instrumental/1681078480;https://is3-ssl.mzstatic.com/image/thumb/Music116/v4/e6/c1/39/e6c13941-294f-530a-d9d0-8ad9253df7d7/cover.jpg/296x296bb.webp;2023-04-28;
2023-04-28;HR;Crown the Empire;DOGMA;;;https://music.apple.com/us/album/dogma/1668479598;https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/c7/95/64/c7956460-f6d5-e036-aef6-25e63cae4828/4050538897623.jpg/296x296bb.webp;2023-04-28;
2023-04-28;HR;The Damned;Darkadelic;;;https://music.apple.com/us/album/darkadelic/1665260897;https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/35/1f/e1/351fe119-7bd4-32f5-f07d-db8e913d21e3/4029759178514.jpg/296x296bb.webp;2023-04-28;
2023-04-28;HR;Single Mothers;Roy;;;https://music.apple.com/us/album/roy/1670991162;https://is4-ssl.mzstatic.com/image/thumb/Music116/v4/09/be/35/09be3554-4361-949b-3f9c-3081bd33b088/821826032750.jpg/296x296bb.webp;2023-04-28;
2023-04-28;HR;Spotlights;Alchemy for the Dead;;;https://music.apple.com/us/album/alchemy-for-the-dead/1665324421;https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/87/95/8a/87958a6f-0d6c-a200-98f6-041463e72702/197187800506.jpg/296x296bb.webp;2023-04-28;
2023-04-28;HR;Ruff Majik;Elektrik Ram;;;https://music.apple.com/us/album/elektrik-ram/1674134930;https://is4-ssl.mzstatic.com/image/thumb/Music116/v4/ee/f7/f5/eef7f59f-63f7-5e4a-8993-401af415112b/197187978182.jpg/296x296bb.webp;2023-04-28;
2023-04-28;HR;ALPHAMEGA;Eye of Horus - EP;;;https://music.apple.com/us/album/eye-of-horus-ep/1683863233;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/b1/46/39/b1463901-bcdd-42a2-be7b-b0943b041c6e/617513547870_cover.jpg/296x296bb.webp;2023-04-28;
2023-04-28;HR;Whitesnake;Still... Good to Be Bad;;;https://music.apple.com/us/album/still-good-to-be-bad/1672690191;https://is4-ssl.mzstatic.com/image/thumb/Music116/v4/56/b3/1e/56b31e0e-cfda-889b-22f0-23d214a3308f/603497836949.jpg/296x296bb.webp;2023-04-28;
2023-04-28;HR;Pearl Jam;Give Way (Live);;;https://music.apple.com/us/album/give-way-live/1682941954;https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/81/72/13/817213e4-708d-d57b-24bc-34eeb000ede7/196589879691.jpg/296x296bb.webp;2023-04-28;
2023-04-28;HR;Clutch;PA Tapes (Live at King's Head Inn, Norfolk, VA, 4/25/93);;;https://music.apple.com/us/album/pa-tapes-live-at-kings-head-inn-norfolk-va-4-25-93/1677185520;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/c6/ef/70/c6ef709a-7dfd-400a-f365-42a7ed251878/857018008890.jpg/296x296bb.webp;2023-04-28;
2023-04-28;HR;Hollywood Undead;Hotel Kalifornia (Deluxe Version);;;https://music.apple.com/us/album/hotel-kalifornia-deluxe-version/1674055914;https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/76/d0/f7/76d0f70a-560d-1204-9b3d-d03b29b51754/4050538887860.jpg/296x296bb.webp;2023-04-28;
